timestamp,post,coordinates,latitude,longitude,country,region
2024-01-30,"Воїни РУБпАК «Black Raven» 93-ї ОМБр влітають у ворожий міномет FPV-дроном ""CCO GENIUS 4445"" Локація: Бахмут, Донецька область [Джерело](https://t.me/motolifeua/871) `48.562435,37.983867` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.562435/37.983867)","48.562435,37.983867",48.562435,37.983867,Ukraine,Donetsk Oblast
2024-01-30,"РУБпАК 37 бригади влітає в вороже укриття FPV-дроном ""RUBAK37 5868"" Локація: Кринки [Джерело](https://t.me/pj_notes/1462) `46.728526,33.071322` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/46.728526/33.071322)","46.728526,33.071322",46.728526,33.071322,Ukraine,Unknown
2024-01-28,"Пілоти дронів 63 ОМБр відбивають атаку колони кацапської техніки. Локація: на схід від Ямполівки, Донецька обл __На відео також можна побачити по середині поля спалений танк, який ми __[__геолокували раніше.__](https://t.me/kiber_boroshno/6493) [Джерело](https://t.me/ombr_63/379) `49.067345, 38.002432` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/49.067345/38.002432)","49.067345, 38.002432",49.067345,38.002432,Ukraine,Donetsk Oblast
2024-01-28,"Бійці 59 ОМПБр мінусують штурмову групу окупантів FPV-дроном з БЧ в 3кг ""MAMONT"" Локація: Первомайське, Донецька область [Джерело](https://t.me/ssternenko/24801) `48.075391,37.633611` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.075391/37.633611)","48.075391,37.633611",48.075391,37.633611,Ukraine,Donetsk Oblast
2024-01-28,"FPV дрони Грифон501 завітали в черговий дім окупований русаками. Локація: Кринки, Херсонська обл __Дрони Rusoriz 11751, Rusorub 8501__ [Джерело](https://t.me/GRIFON501/243) `46.741924, 33.106276` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/46.741924/33.106276)","46.741924, 33.106276",46.741924,33.106276,Ukraine,Unknown
2024-01-28,"63 ОМБр знищили ще один кацапський танк. Локація: на схід від Ямполівки, Донецька обл [Джерело](https://t.me/ombr_63/377) `49.069630, 38.006099` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/49.069630/38.006099)","49.069630, 38.006099",49.06963,38.006099,Ukraine,Donetsk Oblast
2024-01-28,"Підрозділ APACHI знищив дронами кацапські автівки, СПГ та один з польових пунктів. Локація: околиці Шипилівки, Луганська обл __Дрони Rusoriz 1195?,1197?,1200?__ [Джерело](https://t.me/apachi_fpv/117) 00:09 - `48.970272, 38.289900` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.970272/38.289900) 00:35 - `48.957444, 38.271188` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.957444/38.271188) 01:03 - `48.958047, 38.269857` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.958047/38.269857) 01:23 - `48.971463, 38.296877` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.971463/38.296877)","48.970272, 38.289900",48.970272,38.2899,Ukraine,Luhansk Oblast
2024-01-27,"Аеронавти у складі 40 ОАБр Команчі знищують російську гармату. Локація: на північний схід від Вільшаної, Харківська область. [Джерело](https://t.me/aeronavtyua/2158) `49.809943, 37.807953` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/49.809943/37.807953)","49.809943, 37.807953",49.809943,37.807953,Ukraine,Kharkiv Oblast
2024-01-27,"Оператори підрозділу SIGNUM 93-ої ОМБр відбивають ворожий штурм FPV-дронами ""MAMONT"" Локація: Богданівка [Джерело](https://t.me/umftteam/211) `48.626972,37.903184` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.626972/37.903184)","48.626972,37.903184",48.626972,37.903184,Ukraine,Donetsk Oblast
2024-01-27,"63 ОМБр вразила черговий танк московитів. Локація: на північний схід від Торського, Донецька обл [Джерело](https://t.me/ombr_63/372) `49.054219, 38.003609` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/49.054219/38.003609)","49.054219, 38.003609",49.054219,38.003609,Ukraine,Donetsk Oblast
2024-01-27,"Підрозділ ""Інквізиція 59 легіону"" разом з групою «Мічиган» вдруге знайшли і вразили новітній антидроновий РЕБ кацапів ""Сєрп-ВС5"". Локація: Донецьк [Джерело](https://t.me/inquisition59/97) `48.024404, 37.741636` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.040306/37.749937)","48.024404, 37.741636",48.024404,37.741636,Ukraine,Donetsk Oblast
2024-01-25,"Танк ""Електрик"" 116 ОМБр, танкового батальйону Захар підтримує нашу контратаку в районі ""Царської охоти"" Локація: вулиця Спортивна, Авдіївка [Джерело](https://t.me/khornegroup/1445) 00:46 - `48.118755,37.754429` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.118755/37.754429) 01:12 - `48.118908,37.754922` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.118908/37.754922)","48.118755,37.754429",48.118755,37.754429,Ukraine,Donetsk Oblast
2024-01-24,"ООО ""РН-туапсінскій НПЗ"" приймає вітання Локація: туапсе, краснодарський край, т.зв. росія `44.107845,39.102738` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/44.107845/39.102738)","44.107845,39.102738",44.107845,39.102738,Russia,Krasnodar Krai
2024-01-24,"Танкісти 116 ОМБр працюють по ворогу на північному фасі Авдіївки Локація: Красногорівка [Джерело](https://t.me/khornegroup/1437) 00:17 - `48.208501,37.728151` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.208501/37.728151) 00:30 - `48.207889,37.725482` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.207889/37.725482)","48.208501,37.728151",48.208501,37.728151,Ukraine,Donetsk Oblast
2024-01-23,"Танки 63 бригади провели блискавичну контратаку і накидали кабачків по позиціям москалів! Локація: на північний схід від Торського, Донецька обл [Джерело](https://t.me/ombr_63/364) `49.059746, 38.001736` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/49.059746/38.001736)","49.059746, 38.001736",49.059746,38.001736,Ukraine,Donetsk Oblast
2024-01-23,"Бійці ЦСО А СБУ FPV-дроном уразили автомобіль окупантів з бригади ""Дон"" загону ""Аксай"". Назва дрона 'RUSORIZ 5503'. Локація: на північний захід від Іванівки, Херсонська обл. [Джерело](https://t.me/ssternenko/24647) `46.459898, 32.020770` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/46.459898/32.020770)","46.459898, 32.020770",46.459898,32.02077,Ukraine,Unknown
2024-01-23,"Підрозділ ""Грифон"" 501 ОБМП влітає в ворожу піхоту FPV-дроном ""RUSORIZ 11763"" Локація: Кринки [Джерело](https://t.me/GRIFON501/232) `46.747036,33.111700` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/46.747036/33.111700)","46.747036,33.111700",46.747036,33.1117,Ukraine,Unknown
2024-01-23,"Результат роботи підрозділу ""APACHI"" цього тижня. Локація: на північ від Білогорівки, Шипилівка, Луганська обл __Дрони Rusoriz 12011-12013,12049,12015-12018,11962-11964,11953,11955__ [Джерело](https://t.me/apachi_fpv/108) 00:14 - `48.944470, 38.234798` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.944470/38.234798) 00:59 - `48.954823, 38.242252` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.954823/38.242252) 01:09, 03:32 - `48.954954, 38.242286` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.954954/38.242286) 01:33 - `48.953134, 38.250614` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.953134/38.250614) 01:37 - `48.953919, 38.246519` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.953919/38.246519) 01:59 - `48.953002, 38.241458` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.953002/38.241458) 02:33 - `48.969016, 38.264091` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.969016/38.264091)","48.944470, 38.234798",48.94447,38.234798,Ukraine,Luhansk Oblast
2024-01-22,"Пілоти FPV-дронів батальйону ""К-2"" щодня виявляють нові цілі та знищують їх. Локація: Лисичанський НПЗ та його околиці, Верхньокам'янка, Луганська обл __Дрони Da Vinci 358, 356__ [Джерело](https://t.me/k_2_54/248) 00:22 - `48.856235, 38.301122` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.856235/38.301122) 01:27 - `48.846283, 38.255530` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.846283/38.255530) 01:50 - `48.853324, 38.270541` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.853324/38.270541) 02:24 - `48.845389, 38.251785` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.845389/38.251785) 03:08 - `48.855395, 38.295814` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.855395/38.295814) 04:05 - `48.856148, 38.293509` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.856148/38.293509) 04:35 - `48.855257, 38.288649` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.855257/38.288649) 04:54 - `48.845613, 38.275188` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.845613/38.275188)","48.856235, 38.301122",48.856235,38.301122,Ukraine,Luhansk Oblast
2024-01-22,"Воїни підрозділу ""Ведмеді"" 36 ОБрМП у співпраці з підрозділом ""Грифон"" 501 ОБМП виявили московитів і знищили їх міномет. Локація: Корсунка, Херсонська обл __Дрон Rusoriz 11730__ [Джерело](https://t.me/GRIFON501/230) `46.760775, 33.188159` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/46.760775/33.188159)","46.760775, 33.188159",46.760775,33.188159,Ukraine,Kherson Oblast
2024-01-21,"Оператори дронів підрозділу ""Apachi"" зафільмували детонацію детонуючого кабеля кацапської УР-77 після влучання нашої касети. Локація: на північ від Білогорівки, Луганська обл [Джерело](https://t.me/apachi_fpv/106) `48.945484, 38.235303` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.945484/38.235303)","48.945484, 38.235303",48.945484,38.235303,Ukraine,Luhansk Oblast
2024-01-21,"Дрон РУБАК 63 бригади долає динамічний захист кацапської техніки і влучає. Локація: на схід від Тернів, Донецька обл __Унікальний ""динамічний захист"" москальської бронетехніки вже всі бачили. А ось новий тип антидронових рушниць мабуть ще ні. Дрон Forcemajor__ [Джерело](https://t.me/ombr_63/350) `49.084248, 38.054525` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/49.084248/38.054525)","49.084248, 38.054525",49.084248,38.054525,Ukraine,Donetsk Oblast
2024-01-20,"Кацапчик, що заблукав в українському селі теж військова ціль. Локація: Кринки, Херсонська обл __Дрон Mark4_7 240010__ [Джерело](https://t.me/yokaiUA/65) `46.722291, 33.045899` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/46.722291/33.045899)","46.722291, 33.045899",46.722291,33.045899,Ukraine,Unknown
2024-01-19,"Оператори дронів 63 бригади влучають в кацапську бронемашину. Локація: на північний захід від Діброви, Луганська обл [Джерело](https://t.me/ombr_63/343) `49.024945, 38.081379` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/49.024945/38.081379)","49.024945, 38.081379",49.024945,38.081379,Ukraine,Donetsk Oblast
2024-01-19,"Гармаші 63 бригади влучно працюють по скупченню русні Локація: на північний схід від Торського, Донецька обл [Джерело](https://t.me/ombr_63/341) `49.061753, 38.025316` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/49.061753/38.025316)","49.061753, 38.025316",49.061753,38.025316,Ukraine,Donetsk Oblast
